layer,prompt_id,cosine_similarity,mae,rmse,max_error,drift_pct_01,drift_pct_05,top_1_overlap,top_3_overlap,top_5_overlap,top_10_overlap,relative_diff
5,43,0.9998201,0.002240142,0.0048421775,0.04252097,0.0,0.0,1.0,0.9761904761904762,1.0,0.9785714285714285,7.264833
0,44,0.99995327,0.00061004737,0.0013269071,0.01612696,0.0,0.0,1.0,1.0,1.0,0.9933333333333334,1.3946884
1,44,0.99990493,0.0010553994,0.0025985134,0.027365685,0.0,0.0,1.0,0.9777777777777777,1.0,0.98,4.5619617
2,44,0.9997049,0.0016301736,0.0042894036,0.060379386,0.0,0.037037037037037035,1.0,0.9555555555555555,0.9866666666666667,1.0,5.1651535
3,44,0.9997938,0.0013710263,0.0041076196,0.044315338,0.0,0.0,1.0,1.0,0.9866666666666667,0.9866666666666667,5.541836
4,44,0.999797,0.0017323631,0.0038404297,0.033943057,0.0,0.0,1.0,0.9777777777777777,1.0,0.9933333333333334,6.825557
5,44,0.9997958,0.0017942345,0.0044592726,0.056142807,0.0,0.07407407407407407,1.0,1.0,0.9866666666666667,1.0,7.036145
0,45,0.99995244,0.00068675855,0.0015028063,0.016895235,0.0,0.0,1.0,1.0,1.0,1.0,1.3928305
1,45,0.999929,0.0010272072,0.0024233887,0.023656428,0.0,0.0,1.0,1.0,0.9692307692307693,1.0,4.817086
2,45,0.99977744,0.001745936,0.004183822,0.033045292,0.0,0.0,1.0,0.9743589743589743,0.9692307692307692,0.9923076923076923,4.436095
3,45,0.9997266,0.0017843023,0.0051786224,0.07533926,0.0,0.19723865877712032,1.0,1.0,0.9846153846153847,0.976923076923077,6.484873
4,45,0.9997091,0.0025507468,0.005337775,0.04782927,0.0,0.0,1.0,0.9743589743589743,0.9846153846153847,0.9923076923076923,7.758949
5,45,0.9998798,0.0015134136,0.0031073529,0.04036355,0.0,0.0,1.0,1.0,0.9692307692307693,1.0,4.063214
0,46,0.99995744,0.0005883872,0.0012882086,0.013943851,0.0,0.0,1.0,0.9583333333333333,0.9875,1.0,1.5656704
1,46,0.99989825,0.0010195697,0.0024083904,0.028713405,0.0,0.0,1.0,1.0,0.9875,0.9875,4.400646
2,46,0.99982184,0.0013043685,0.0032640067,0.04226497,0.0,0.0,1.0,0.9791666666666666,0.9875,1.0,4.5097003
3,46,0.9998155,0.0013503582,0.0036788983,0.03890747,0.0,0.0,1.0,0.9583333333333333,0.975,0.98125,6.6973977
4,46,0.99968773,0.001960174,0.004346166,0.040130377,0.0,0.0,1.0,0.9791666666666666,1.0,0.9875,7.2115498
5,46,0.9998662,0.0014296058,0.0035061939,0.038790405,0.0,0.0,1.0,0.9583333333333333,0.9875,0.99375,5.6253905
